444401942|point|2021-02-10|2024-05-16|1697513215|173614669|moment|capital|124384111|745702508|may|yet|-43661824|mission|bit|executive|240564443|picture|1329847394|region|inside|help|serve|would|exist|finally|item|issue|expect|717.79|464.45|
-2091518180|everyone|2021-10-27|2024-03-20|1472096009|1099220589|move|treatment|-1085806377|-896079085|response|scene|-694596396|peace|performance|receive|-1135864379|why|1988510001|sometimes|resource|bit|because|when|idea|nation|offer|decision|this|529.11|275.02|
-1732915068|artist|2021-05-15|2024-10-23|-241092463|-682499147|list|within|-1532318473|-1867944686|I|such|-1387231861|stock|I|well|-1067859067|card|-52970152|lawyer|whole|material|age|blood|wonder|tell|consider|method|pay|82.51|206.98|
1832462920|kind|2022-07-14|2024-12-17|1772482176|290041279|character|tax|1387514627|-433595453|others|side|1197794201|above|particular|measure|104947988|quite|-908103674|continue|sell|not|everything|teach|sit|record|because|paper|summer|196.95|410.23|
-1328447749|cost|2021-10-26|2020-11-15|-219057463|675814930|production|ask|-1196834583|-1398417416|its|audience|134485498|must|already|behind|-1088094772|security|-1946071207|serve|itself|law|memory|couple|drive|fire|opportunity|space|again|778.75|193.16|
-1476946428|evidence|2024-10-31|2023-12-22|-1050733309|1105383675|strong|president|1082513745|589689001|race|image|1745315787|ball|order|sell|-1800113277|tend|-1881552626|water|some|relationship|short|visit|research|real|compare|live|it|771.47|546.71|
158535511|add|2020-08-07|2022-06-16|-1804119301|-1450685115|among|study|517051360|-243527685|behind|not|1926870970|model|need|democratic|907888206|choice|323512461|teacher|lay|teacher|prove|detail|lay|around|agency|carry|prove|739.20|476.50|
1549057010|way|2023-10-24|2024-12-13|-749823834|589951069|through|reason|595337421|1351694045|white|sport|2139088181|western|peace|figure|-312513784|few|1035950446|mission|action|huge|vote|benefit|everyone|final|crime|himself|beat|637.05|247.19|
-211491708|game|2023-11-06|2023-02-22|-54025063|-1360251337|nation|check|-1796512430|-1359301380|cup|half|1710343984|relationship|from|away|-1250981709|local|233672100|agreement|effect|difference|become|these|executive|order|company|finally|mother|483.71|432.16|
-2061671899|throw|2022-05-09|2020-08-05|-2119936360|727427068|long|hard|-1098999686|-868228442|door|nothing|703007061|better|measure|left|-1313461734|thank|-852788236|against|against|very|add|parent|front|certain|ball|nor|whole|134.01|454.69|
-1481962240|range|2022-10-25|2023-10-22|1589100075|-2113353554|apply|recognize|1360121100|925509917|staff|professional|-471884350|drop|big|suddenly|-864941256|city|-94066606|human|deep|environmental|center|yes|hour|deep|nothing|trip|evidence|799.05|166.92|
-1680723118|yeah|2020-06-17|2023-06-19|-128788327|-429442364|small|practice|462917564|1242649322|art|various|-1131171134|station|effect|year|-551427875|perform|-411379711|man|range|out|return|enjoy|look|hour|newspaper|physical|relationship|649.24|21.08|
164648354|training|2024-12-20|2022-02-15|-89948600|2064237774|who|agent|205394596|-2072870687|player|kid|-1850158760|attorney|between|work|-737181635|rest|691344262|happen|most|billion|should|go|relate|behind|program|see|require|711.71|937.98|
-499507694|chance|2022-10-19|2020-12-19|1561351759|291934706|play|spring|-665006952|-452682030|also|arrive|1347617570|voice|despite|role|-2044705925|avoid|-1514173771|affect|which|election|six|short|long|final|east|difference|win|411.67|856.54|
-690149296|minute|2023-09-09|2023-09-13|-1132089723|2051265045|couple|every|-2121770113|-1931882320|positive|reveal|1298268748|fly|wrong|around|217326334|admit|-773641776|yourself|rise|nor|option|discover|firm|mean|clear|half|own|927.36|286.40|
-474250763|technology|2024-07-06|2023-12-08|1239338705|343910707|better|rock|613158231|-1678261175|national|peace|-68144183|improve|but|likely|440945499|place|1005373933|reach|federal|movement|use|field|peace|per|after|relationship|fine|805.50|494.39|
-1904697992|baby|2020-10-30|2023-07-02|-1843000810|-1050842911|community|president|-619636100|379491319|forward|into|2011672653|treatment|may|east|1673666878|impact|1102334396|measure|get|short|but|recent|parent|sense|fine|happy|today|191.68|115.16|
-564679969|husband|2022-03-15|2020-09-21|1845196188|-729742110|at|fast|370374513|-1473638717|beyond|event|692661325|energy|natural|certainly|-405408560|phone|-276461761|group|star|lawyer|performance|require|president|court|lot|I|point|185.18|182.83|
-1996204774|TV|2024-03-19|2020-05-01|219615110|861014452|over|child|-581247068|-703457964|society|better|391045868|town|baby|prepare|1498045441|management|-913605175|draw|brother|phone|scene|hear|kind|though|coach|win|reflect|405.69|610.92|
145696347|light|2021-05-30|2022-02-06|247005047|-1295673421|community|member|-1050345646|-6298610|decision|leader|1646151046|put|officer|maintain|1844673850|memory|1375545120|pay|total|recognize|approach|man|new|successful|kind|threat|kid|188.94|251.44|
-383760482|four|2021-05-03|2024-02-24|-738974722|1663909715|sea|bring|-1754179228|179011432|other|send|1557180818|administration|address|skill|1152312617|star|-2059647008|catch|however|scientist|course|point|college|accept|same|month|build|930.16|110.24|
618100153|begin|2024-03-06|2022-07-05|1795250367|-780882555|likely|economy|1529357885|897250227|focus|old|-198857969|daughter|then|usually|-800003625|same|-832085985|than|station|benefit|design|worry|election|where|success|drive|one|771.12|125.08|
-355777370|computer|2020-10-07|2024-04-02|1851631216|-2065503011|car|often|-1878583859|1046342729|across|interest|875791458|car|entire|wide|1820044912|wear|-1845633982|have|north|raise|week|figure|center|lose|cell|executive|gun|473.27|18.21|
-713709179|power|2024-08-31|2023-05-09|598718248|866420398|many|animal|-547497008|-1016911302|team|show|-1379041722|change|civil|year|-568885440|pick|239612200|case|make|take|should|nation|her|baby|decision|that|and|687.43|820.78|
-133943420|even|2024-12-14|2021-01-21|955010393|2136189029|onto|down|-1358814875|1907903489|deep|form|-871515408|term|sister|different|1907169894|wonder|-681391234|hour|more|seat|some|since|street|hear|choice|claim|guy|128.10|679.70|
1936512571|life|2023-02-27|2024-05-13|-892883742|-2105301303|term|why|2029536959|1452683175|usually|bill|-559316303|matter|despite|nice|1635116661|who|1981405783|nor|move|model|me|pretty|possible|positive|more|politics|physical|541.38|907.80|
-1746138640|mind|2021-08-15|2023-12-14|-1475405929|1043694732|official|above|-1959768724|-1668986506|college|they|-1080020376|economic|already|need|-1114484945|explain|630454783|tend|what|manage|mind|less|own|song|nearly|tree|during|720.43|93.68|
982693147|network|2020-02-23|2023-10-02|-1650949723|-639764382|laugh|high|-1506238323|-986580877|force|also|-1606961113|tax|soldier|brother|721471821|what|1231387813|land|administration|front|who|star|board|trip|account|hotel|believe|622.77|130.76|
