-1120539122|839296906|2103939438|-603405224|-1677241998|1249814777|936400441|-431717061|84218116|-1190565664|2032399222|-1078870324|-1614342984|267710449|1266352902|42034004|-1986248036|139970124|-1901195388|927.81|268.23|281.39|245.89|293.83|746.43|943.22|787.97|957.19|878.09|260.64|285.91|266.42|221.98|917.70|
106310830|-833719220|504533072|-186668173|-491280397|-137188563|-741146053|209901863|918341343|1081898779|-2076284191|1659848173|-221459082|1164516491|-120815430|-1239459825|311419409|429390379|591969367|392.68|40.78|8.72|562.80|950.03|601.21|246.60|297.88|922.90|925.18|499.00|28.08|516.05|542.38|968.97|
1270051813|326821144|-224650433|-1353384199|-320884893|189240509|-1228797338|91881807|170715727|596278471|682022820|-285562227|-1144789543|1880568971|2112801185|1378711208|1897330794|389440146|86456409|829.75|42.25|279.74|423.18|893.57|956.47|453.28|873.15|834.36|506.87|15.38|333.26|569.74|521.22|88.38|
-391295518|-2093581013|-739569717|523896501|-2010103823|1130923519|-551190866|-1088416451|1814674129|583521575|-2086900056|-786902035|2070838112|379240795|-1723808255|-753764157|-2085982756|-1499204052|-1206033336|742.50|228.51|84.47|908.34|38.09|363.17|788.17|480.65|709.40|64.36|361.96|32.34|530.21|781.99|650.55|
2130204341|-2100610377|-1089092353|1383038318|1645152013|219423937|388366796|109176087|-563622645|-89567631|261388808|-287623263|2114499212|-1814302725|2014571515|1415314363|1552559625|-1139317637|-332004202|563.17|30.18|683.53|505.14|672.33|831.70|144.63|33.11|604.59|117.74|559.67|595.60|841.25|888.37|259.08|
-1531505811|-39459971|2089356539|1915980829|388078374|1213737496|-1979848608|76825458|-464111421|1638783278|-699934602|94981240|1839352891|-1518804364|-214552906|-1614437588|-696963783|-1856968792|-1831922826|678.05|345.20|877.69|388.19|766.56|579.48|825.18|141.44|449.74|437.11|278.91|170.06|610.81|877.75|694.99|
-48280221|1427162869|1277312992|-2008639448|-908909177|637506287|1442483216|-593175619|1466885434|1721706583|-6312919|-1173602572|636858252|-1905684751|1330209996|-915342856|53090532|50537689|-2016475550|613.32|919.50|925.67|352.12|798.48|760.17|388.92|646.22|448.67|299.75|280.66|329.38|735.03|746.71|899.86|
1532655246|1759575832|1016910326|1047415930|1200824019|1590509100|956363132|-874062011|-1182102378|-35007742|-1094667859|1800260073|1560720416|411998586|-826407397|1134160753|-1586546488|-190821633|-52300903|484.52|807.34|957.03|224.97|37.41|729.52|288.12|120.35|516.91|754.96|284.37|462.73|170.18|718.00|564.79|
642955657|-33290857|754906902|1062402411|-1894234693|-1673585239|-2126654629|-456124323|608990873|-551705964|-1199762226|-1916535192|-854208964|1978032929|-514978571|-1748782020|-90645045|1450583269|-1094638004|735.18|435.47|484.29|932.01|563.30|183.21|822.41|453.97|658.84|89.20|117.99|104.92|315.43|621.60|657.58|
-182845820|-1352957854|1441343762|475826418|1922797900|503686090|1573888191|2106994293|1174805645|-556739131|-1127343154|-1969275921|-372356265|-1296631363|1713685448|683728719|-2013316481|-1083727325|-1711764373|382.39|165.13|777.63|133.19|951.86|293.55|176.79|733.68|646.40|64.76|435.27|702.84|285.78|924.23|458.52|
-711061855|565244023|258492023|1889577782|866496056|-1192977875|-1654608614|-703908671|70293939|1739565300|1574046723|1540405566|-1617509688|1965411039|1528029977|1513971990|-1356336853|-717914850|-1572603758|923.57|11.43|689.18|807.18|810.01|854.24|622.19|789.29|189.86|654.95|532.93|413.74|251.58|974.60|738.52|
470041185|745999991|-2019150699|-734788903|1917151192|1780025261|-375258269|928792714|-1479727508|-1679850574|-2066008749|1371411460|1672768025|1570160942|-1142861983|-1166299316|987010837|-455429076|-2139101262|798.77|969.14|975.71|756.15|789.41|186.23|872.21|487.66|770.51|818.29|681.20|738.59|461.40|194.02|930.57|
-1826632497|1386919050|14190067|-1126933350|951116935|139555295|-1370651850|-696310163|1591249565|1222058903|-571746507|447737653|1907324982|1125383130|-618280366|-528892011|-828414700|1890388666|1417988984|560.30|510.22|409.42|202.74|50.40|268.01|188.49|264.01|121.92|78.98|112.06|877.30|368.51|84.74|623.96|
-911301911|-928545424|299250019|-987121490|-933552362|-466690183|-1729105407|1530950561|-1869556338|-2042380772|-1787011820|157904878|1816258243|-221085075|1699192583|119186915|128719710|-574074992|-1883555533|551.41|290.10|275.28|819.75|427.86|261.52|286.66|379.13|108.55|976.93|906.99|558.39|458.66|831.88|558.13|
-1814986080|799361146|2005377585|-1312570168|449286823|191245224|-479656462|-1370879208|-1986585627|-1448500090|562672831|-513237282|-1266143360|-1199852152|-1404399196|1160530265|515832192|-533338038|-301352514|320.99|55.70|822.65|474.99|971.98|700.96|991.53|489.43|636.40|535.43|299.42|950.19|664.51|327.24|136.61|
1978612099|173988053|1522393912|-850575268|1125208371|-584997374|453000164|-894519934|1461586422|1034867361|1777862233|-7618993|-195043431|2009897210|-2105872985|1128252234|978420059|-1432197751|-1265882769|435.32|236.54|540.38|758.62|357.56|355.37|352.88|176.69|625.13|219.93|701.56|294.09|36.62|401.44|894.45|
-533440388|2142765195|-895751820|1328316640|1758831166|792170892|445193841|550996370|160290181|-898733443|117139095|1589216507|-851239239|1945123293|38235065|879800026|-10951760|-415447518|46107779|71.19|563.54|803.94|465.50|738.19|112.97|975.11|871.84|364.49|135.75|20.04|637.22|237.20|219.82|299.47|
-1320101320|1711175141|1665857792|678147190|-2076485677|-291982379|-181296173|738775086|-307288613|-959012445|-223642917|-1814143426|-1916086603|411949687|-1755586180|1251114839|1361826867|1702405619|-1349989613|829.10|29.37|849.98|689.00|958.99|65.45|489.18|610.76|907.30|489.47|768.65|653.09|329.35|917.00|191.87|
-510274802|448472492|1657512879|1528100194|441832040|1259472367|690772174|1187011096|-304608979|393087610|1245304044|1184514779|523869575|-631595140|893206644|-1529801565|-1803669686|1155220729|-469517989|688.14|495.43|67.37|743.11|464.72|63.51|171.35|989.28|278.20|924.44|865.22|247.33|417.30|912.15|546.16|
-1020665288|-637098495|-1266357733|205198054|-168819144|1826699085|894998090|160158592|1166687272|1178811108|-1953046363|-700706764|-1689074930|-2102611484|-6580865|793150627|-29236828|-1884814927|-1032152768|16.19|261.18|5.95|194.40|277.95|944.12|725.56|967.01|679.59|499.78|295.29|205.88|206.53|395.39|113.84|
-520246280|905062784|-1243815461|1448752881|1715013639|272633167|-1001929032|1408117837|1510694297|1766539426|903967614|503904204|237716399|917201444|-748119491|1534683763|-244703724|1536827227|-825608599|351.75|151.35|589.83|585.50|757.90|887.56|31.42|10.03|863.28|333.82|816.25|182.63|814.15|170.89|94.42|
1897258398|512084587|-725744037|-97931953|1190789122|645431071|-891176942|-1496176458|478443872|-1582102044|-673056937|1435190625|294250790|-733692850|1621861158|324589835|666344997|-1983651118|820718027|157.73|23.08|537.28|861.27|470.17|62.95|516.45|864.51|825.39|486.24|549.62|501.56|965.59|961.63|521.09|
616043620|911027829|302113303|-1601099977|740621879|1511752075|699338835|-1986688700|-1728249515|404240211|-1099365852|1619378161|-2010444978|405110244|-1412980970|-1812760325|297598050|-1639070854|-542032720|629.80|275.91|214.92|308.22|192.65|728.63|320.45|126.74|27.46|793.44|345.64|882.37|743.75|354.00|324.92|
-1696895555|1723510500|109656933|-566305876|518482858|-829122174|-2049592593|-613508826|-1003453931|1540164818|616083284|1695163769|-555838205|546553687|2145588770|1563622608|-184304907|-1984156330|1346843522|723.80|437.57|751.73|395.64|285.55|775.34|746.57|984.18|213.76|726.88|742.23|593.24|980.20|170.16|905.23|
-1848023690|1459283419|-2047081119|498686953|469981955|1987539007|-1541437898|1946482653|1135627844|-287135875|1621839840|-598843432|-2100096967|49652759|-1522228672|-1168296120|1090909838|828817185|268198756|546.32|411.99|575.09|615.53|595.90|151.36|615.23|834.34|891.80|940.75|525.71|791.18|106.63|404.34|300.20|
1792564801|1199318480|1865827588|1190222568|-111285224|1399490671|-1872835096|-861923066|-1980781642|967601188|-1506054568|969983939|965415364|248625165|1711046074|628526755|1859269259|-2019156943|-1432369448|529.60|215.88|331.53|257.35|980.73|321.62|834.09|806.83|333.17|510.18|338.37|23.77|747.42|256.17|343.38|
358427261|-718199358|-1839924892|1136008486|1671721300|361387842|-2033115036|-1716735575|-493027095|-885756190|12273247|-168196898|153826198|-1139683164|-95030706|-2125354698|1524594992|-299055248|-494738249|222.11|826.61|253.65|863.75|60.67|105.65|533.53|500.90|929.10|804.76|525.36|417.73|780.13|889.27|829.38|
-1334674443|-1480652992|1643592769|561233274|1731593535|-802113408|-948762080|1163948187|951738915|-825367641|1858378634|-1435580391|1660444855|1199985129|-266166089|933069821|135095465|554151690|463362793|803.28|265.16|49.13|870.76|401.68|459.60|517.14|854.06|140.21|243.48|187.95|419.01|808.35|438.91|506.58|
1482494915|1532757281|-910403909|-1398814057|-725330255|486047968|-196681422|-1022062792|1247398000|-429471976|-685205573|-1444077328|-1952059858|-40780247|-1270130059|918785726|343346295|-1345687829|229765131|93.79|498.64|125.95|143.14|380.28|378.32|376.93|485.37|205.75|656.20|724.48|877.69|460.30|113.31|962.11|
284291188|-750361039|248157789|181193893|853931668|302476907|1381435527|-1792430851|147874397|1366426716|-1414042958|-1123119255|-1112126515|-1768446688|657273524|-218440208|1304047825|1679120060|1324427822|254.14|968.72|607.49|409.69|103.52|807.77|730.98|793.51|82.40|491.30|204.88|901.61|55.37|621.96|571.49|
-879660418|1559734690|-1994165443|-1937010393|-2102330670|751423681|1037480681|-1626819498|-399185756|1335583843|402506800|-1114204655|-1535143854|1804509332|-808187124|1289203405|259195311|-918723441|586227276|671.15|409.85|289.12|328.72|470.50|438.83|94.05|187.39|182.50|415.51|569.39|903.52|923.37|392.05|819.88|
-1248787846|1175505149|-1595415920|-368130218|467885212|1359403797|1402315727|-1875355237|-1098858856|427180919|1372992593|1593782512|-1691165047|1539104023|1497749661|1856649502|-1860842782|-713394113|7923218|93.43|916.05|852.69|212.88|59.74|24.94|712.27|420.54|615.87|541.21|367.59|98.85|33.49|135.81|520.16|
-1075131762|-816850341|328101656|-1298732502|-1101653816|-1045141085|1997431546|341885992|1611014227|612687445|1393481868|-1470459568|-2057159196|-603921979|-1480045981|175127458|-162036491|-394687947|282878928|869.29|549.51|743.84|849.10|402.04|46.82|597.74|791.48|22.96|519.83|964.20|278.96|522.48|204.14|285.91|
-1865340623|206272428|-1305088847|1234076625|2048354873|-2129427200|142881688|-1956738842|-1840194118|-2030000134|-1345075342|-1217716289|1653920432|-1954290254|1754904916|1157338391|-1012268699|-1184099128|170887769|227.28|174.06|927.97|521.36|535.84|678.51|496.57|571.70|659.21|103.27|332.55|662.87|442.04|184.59|136.24|
-817078089|-2086286872|-1192731407|-1443003882|-902450462|200962588|2711943|2056574388|1943627382|2045700774|592065841|895116886|716367716|732148595|-153822338|661159059|769584961|-33131511|-577902841|796.96|87.55|468.17|564.95|750.54|484.23|467.15|261.80|655.12|533.51|630.82|822.04|945.40|794.72|156.65|
-560503372|1246662125|-288402385|1106158182|1439036548|2071615240|-169117572|1240023881|-569279598|449006645|105912460|-685416397|-836307612|-1017033283|805952955|-1338602546|2050818167|-1531449618|-1883563112|39.59|889.40|694.39|165.27|730.35|505.98|690.93|335.96|235.70|582.25|541.99|896.96|288.85|33.38|717.78|
-1487116422|875578075|1282118742|1332524361|-1215755194|656349398|-1860154755|-865809876|-225202234|-1371945681|266046871|-1403400047|-1277792226|-1409654211|1996958030|1569355809|1459822279|2006147568|-1755633707|191.77|780.84|670.63|889.83|792.10|11.45|831.92|148.78|949.66|841.89|82.21|248.36|429.73|104.93|152.44|
805372838|7664079|-439879155|-1882685386|-760813934|2083704944|-1912172705|-883047499|-542983987|1973808629|1271172924|-1367725014|1505712881|-34406248|-1722990731|1647255059|-2087110570|1520152842|278132410|543.73|863.36|626.32|92.76|185.02|493.00|596.31|885.90|882.82|491.71|296.01|647.11|627.28|558.67|314.29|
-927368156|-114974118|1678071068|-1347503645|566379498|-1256320333|1429975838|-158646648|593896278|-1579830613|-624165514|103020641|-1384763388|-957619037|1261645483|706434614|-11763334|-1957772292|-1809735779|466.79|328.07|86.26|271.08|889.68|494.40|94.99|430.97|927.54|281.16|676.44|573.62|218.36|51.79|700.15|
237487235|1786477026|-259153009|1606974819|1078805682|-1267041817|70428873|1664471330|-1939286115|-547843074|-1802603912|1891604910|-1849094704|1299024141|662384708|122691258|1298188123|1179792038|2111963659|854.31|431.43|813.66|149.40|546.63|186.67|857.15|309.16|802.35|4.66|357.05|556.67|469.31|57.02|407.30|
250456877|-710337276|475483106|573991271|228769439|277417821|-1341146971|1031806722|-298074497|-1094980377|963372624|1636176344|-1063040859|376447203|-1809480643|25515893|98941073|1174533892|-1720642303|184.70|666.10|457.57|311.83|19.98|73.17|314.37|768.79|232.28|384.07|595.19|963.50|54.05|43.44|593.29|
434212240|-1635486321|-1163070595|-513999059|1474009223|-2129364733|-418722144|-1520496511|-1126479652|410296406|-208908963|-395072832|-1113178433|1915232884|-366080385|2115185400|-1534219631|496606548|853122909|3.30|150.81|628.02|967.86|396.50|623.61|157.88|675.39|180.96|213.17|185.04|475.18|2.65|407.59|331.80|
691293811|1143881508|-1853514644|-764340837|-459446077|1772105483|-1593954169|-1230689838|-1264878976|-77701919|-1433056594|-41725895|125779035|43002042|-1971978972|-1281979261|1254842402|-383421298|1646287520|671.33|685.30|847.86|812.71|430.75|495.49|156.23|5.01|676.63|366.00|826.50|166.16|714.89|709.76|693.82|
-632673783|-930051108|1845741163|960917592|-887658284|-236807134|966456766|-1926869701|143911461|636818940|-319116453|-2008430190|1717921932|677945975|-301918555|-1561630759|512899922|-1954398115|1389921136|210.82|435.66|908.52|391.05|477.22|748.13|507.42|216.64|529.96|825.03|510.34|839.93|96.22|463.44|91.58|
1540351626|94124365|-2025868586|-1646007284|1509207356|1650818589|-575108842|143919802|-1386755824|-1162520009|35562445|229394584|608705904|1527342938|1644785614|-884184337|-1629521771|-343561759|-821975389|374.57|858.15|269.22|24.60|469.31|148.01|467.71|533.29|588.51|325.83|9.71|263.67|749.17|73.07|143.00|
648976489|1694565728|1772530045|294094754|1189207144|-462796375|660121994|-1325548879|-1840522980|429785383|-475807344|-751520193|1471812091|1663101860|-1429052906|-838084523|2029310767|-1024349800|732497844|316.07|744.49|91.93|674.03|561.21|625.40|56.44|628.25|286.70|321.65|534.64|478.51|38.10|912.98|861.12|
76503957|-1367781341|-917800643|-1677382273|-1852209337|586653723|1390672991|1489928533|1337999296|1868205995|-1691464169|-345242959|-1239249120|86191485|1482263030|-804304718|550497767|-677467543|-421924010|803.29|940.35|41.89|994.57|982.26|741.36|534.73|18.44|833.96|77.87|434.43|609.01|593.41|890.07|565.37|
1547159325|-658564157|592034047|549192315|-1025370530|750976362|1229062354|1932096571|-1264986382|1865903987|-1959462178|762603641|-907247535|-33903366|36989399|1709934004|-740322610|1398423903|-1142825398|913.44|97.60|249.51|792.31|324.11|212.46|647.00|787.26|396.53|552.79|848.93|77.88|254.26|468.07|231.63|
-1115783946|-897211881|-54342146|-1475666733|-1562136975|1199850512|442341500|-1558603885|937210931|-313701344|-540182693|-1260768786|-1454442491|691493275|1466014881|-1455195746|1588178913|-2111799422|-1501556340|824.67|813.51|231.64|884.99|18.81|464.29|913.17|285.22|68.80|490.75|418.60|344.47|612.27|602.38|241.53|
-482165407|1701939412|1803514375|-306552111|-691045053|-2144714522|-1609766258|-2048708059|1421093423|-1943314477|-510252904|-580426507|-836938829|-2131969135|1973186331|86106775|1631182895|-2101252686|729799801|222.54|309.49|520.76|993.52|98.70|273.28|397.90|408.10|393.72|193.52|848.46|188.28|528.36|754.55|984.21|
-1554767515|-1209641187|-2127385656|907843940|-2115067143|536141995|840209613|1266418054|-949368150|-1109352902|-1801252972|-2142631717|1301615029|-1624614077|1481962968|1281928853|-1702341116|1682958273|-1796880443|295.77|349.86|426.78|757.16|23.91|728.29|324.27|944.32|667.67|81.18|959.45|783.43|623.76|537.51|656.97|
1384373705|1276293516|-522774646|1340283886|-1527618102|2034700732|808351088|1627835229|-2058525846|1590421687|-102340052|1915768464|-148362173|-705244729|2144181335|-891103395|-2057449701|-1987789921|-593454654|993.10|116.92|248.10|608.28|279.72|390.36|797.06|167.10|736.19|717.11|171.92|891.17|881.60|41.78|487.84|
-522438312|2080396787|845083037|-1896767801|-423882748|245772556|438059583|1835372269|-1875149072|-1921807428|1745369269|79082598|938022236|-122801253|1840994946|-696303560|1490281902|-1845464318|-262031418|149.34|641.56|116.95|559.35|373.55|325.98|904.84|609.33|510.01|18.01|354.56|350.61|797.15|547.11|763.54|
1662505497|1791125446|-2048454186|102060065|1483353499|1767063357|-1843310693|135413629|-1981974955|868745854|1578485779|-536382199|-1841110460|1026307579|1053593225|-1163575473|-1741518311|-1020625388|-2123920105|332.96|165.09|301.89|859.14|724.33|174.59|315.61|606.79|158.62|968.43|236.67|407.07|642.79|573.82|36.67|
510679046|542357718|1586340560|-1108253057|1834281147|1316469772|-1250938023|-1782259245|-642341153|-455503073|-313345536|3749284|983725479|1204889196|-1798054522|24146857|-1577497769|299930631|-5257225|163.60|889.50|113.74|144.26|262.69|870.54|845.81|486.42|770.07|789.25|738.60|631.82|505.60|727.27|649.65|
-1736750646|1203205346|1040836545|742980229|2130956976|-1213262338|2123985487|248890123|-517596151|-1510773348|623954282|1710283172|-1523716318|-723635610|1773055983|-461857771|-843268349|1841783238|1071588428|569.14|686.97|945.25|757.37|524.92|752.54|599.75|283.18|434.53|2.89|582.90|219.08|142.76|163.32|419.95|
-1631460446|1284315265|413237749|-393678440|-952342083|1591855530|-1269897659|689960871|-1569303445|1016477195|317408267|-1707340864|921640442|-770956220|-1124817045|1253929734|-605511685|-730096334|-1783982103|517.57|539.81|513.13|129.22|818.79|748.34|808.19|432.05|365.48|32.26|51.23|822.17|261.47|767.95|787.53|
2023777673|-1474358977|143667178|1674023523|-574204857|1796612291|-1200678182|378343061|1557240872|674229927|1469275029|-840049967|-1542623785|1408049651|-828861065|735491673|403953815|575606267|-1296142703|304.46|973.54|73.10|174.18|862.57|43.39|26.98|866.95|176.08|316.90|689.64|265.41|10.92|781.47|396.90|
-722185622|-1734539704|2136913550|2107000033|-781357901|-1101507937|-1142191673|-1551831798|-1462201908|1400357001|1416063018|-1343803534|-1714830711|-1030442990|-1203521901|-130415295|947798384|-379183316|330012181|162.88|960.37|996.63|416.24|991.79|454.92|837.71|299.18|721.51|476.55|139.02|518.46|19.57|581.57|52.84|
1915906094|-163045784|1454029836|1253185397|-2037033385|-304696455|1551909558|1188002445|589442127|15974838|-625256736|1621078605|-1680766671|-1779718642|-1225620154|-942405644|-1544598313|-1615987907|1865127197|655.17|700.29|667.21|206.16|162.38|646.96|193.39|689.85|923.41|598.09|12.06|630.01|694.15|331.23|525.88|
1392392679|-904817169|-115883375|693202591|274390537|-1469980057|2064243250|1051002686|392443871|-1022977480|-2091289446|-1226540369|-2044833544|601395180|-1450522895|1424998307|740965087|-400142668|424374350|355.71|933.58|140.63|446.04|135.34|298.22|957.59|618.60|277.63|447.90|465.96|36.73|581.94|776.21|652.71|
739674690|-1897879914|-1051596049|1518563196|-141207579|-775572718|1667734969|-664902920|-1454819710|-394848355|1232217216|-1746719714|-1775692164|828775008|470732682|1308383174|1083535351|-541422207|288548440|475.59|197.49|948.10|148.20|442.90|312.62|374.24|20.38|678.55|51.31|278.30|813.10|257.47|685.87|882.74|
904273436|-662358503|-623639448|-240281796|-710514780|1670450586|-965700165|-664903482|-1535253575|1742464742|-2027494124|-1694477289|-160710602|-1203149578|-1964370890|-362160243|279384545|1971932628|62375339|903.36|124.88|311.11|598.58|959.20|497.23|759.49|581.18|88.21|658.06|224.78|389.14|37.15|296.20|131.12|
